,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
0,2020-06-30 15:15:57+00:00,4.7,125.37,27,4.4,082 km S 08∞ W of Sarangani (Davao Occidental),Ms,TECTONIC
1,2020-06-30 15:14:56+00:00,16.05,119.77,12,2.6,008 km S 25∞ W of Agno (Pangasinan),Ms,TECTONIC
2,2020-06-30 15:03:18+00:00,7.99,122.64,15,2.1,015 km S 11∞ W of Liloy (Zamboanga Del Norte),Ms,TECTONIC
3,2020-06-30 14:56:59+00:00,7.86,125.15,32,2.1,008 km S 44∞ E of Valencia City (Bukidnon),Ms,TECTONIC
4,2020-06-30 14:22:54+00:00,7.24,125.87,43,2.4,010 km N 18∞ W of Pantukan (Davao De Oro),Ms,TECTONIC
5,2020-06-30 14:18:03+00:00,9.13,125.81,19,2.1,025 km N 71∞ E of Remedios Romualdez (Agusan Del Norte),Ms,TECTONIC
6,2020-06-30 13:38:01+00:00,17.29,120.31,16,2.3,014 km S 87∞ W of Santiago (Ilocos Sur),Ms,TECTONIC
7,2020-06-30 13:11:59+00:00,6.34,126.47,54,2.6,056 km S 52∞ E of Governor Generoso (Davao Oriental),Ms,TECTONIC
8,2020-06-30 12:21:18+00:00,16.15,122.2,30,2.0,017 km S 30∞ E of Casiguran (Aurora),Ms,TECTONIC
9,2020-06-30 12:05:16+00:00,19.3,121.2,16,3.2,028 km N 87∞ W of Calayan (Cagayan),Ms,TECTONIC
10,2020-06-30 09:59:11+00:00,10.15,125.9,21,2.2,021 km N 47∞ W of Santa Monica (Sapao) (Surigao Del Norte),Ms,TECTONIC
11,2020-06-30 07:33:50+00:00,16.05,119.78,6,2.2,008 km S 16∞ W of Agno (Pangasinan),Ms,TECTONIC
12,2020-06-30 06:10:19+00:00,12.14,124.93,110,2.8,006 km N 64∞ E of San Jose De Buan (Samar),Ms,TECTONIC
13,2020-06-30 06:02:08+00:00,10.34,121.97,33,2.0,011 km S 28∞ E of Anini-y (Antique),Ms,TECTONIC
14,2020-06-30 05:45:58+00:00,19.79,121.4,11,3.3,057 km N 07∞ W of Calayan (Cagayan),Ms,TECTONIC
15,2020-06-30 04:58:01+00:00,6.61,125.22,28,2.3,005 km S 08∞ E of Kiblawan (Davao Del Sur),Ms,TECTONIC
16,2020-06-30 03:20:09+00:00,13.14,123.84,34,2.0,003 km N 63∞ W of Manito (Albay),Ms,TECTONIC
17,2020-06-30 03:00:53+00:00,6.46,126.15,115,2.1,023 km S 20∞ E of Governor Generoso (Davao Oriental),Ms,TECTONIC
18,2020-06-30 02:51:45+00:00,10.76,123.1,6,2.2,015 km S 73∞ E of Silay City (Negros Occidental),Ms,TECTONIC
19,2020-06-30 01:47:12+00:00,18.41,121.08,22,1.9,019 km S 70∞ E of Adams (Ilocos Norte),Ms,TECTONIC
20,2020-06-30 01:11:02+00:00,17.49,120.13,14,2.3,026 km S 67∞ W of Santa Catalina (Ilocos Sur),Ms,TECTONIC
21,2020-06-30 00:58:26+00:00,19.02,121.86,26,2.1,051 km S 55∞ E of Calayan (Cagayan),Ms,TECTONIC
22,2020-06-30 00:18:34+00:00,18.99,121.78,24,2.3,047 km S 46∞ E of Calayan (Cagayan),Ms,TECTONIC
23,2020-06-29 21:51:11+00:00,12.96,121.1,29,2.8,039 km N 69∞ E of Sablayan (Occidental Mindoro),Ms,TECTONIC
24,2020-06-29 19:51:48+00:00,15.6,122.02,8,2.6,052 km S 70∞ E of Baler (Aurora),Ms,TECTONIC
