,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
0,2024-01-31 15:04:49+00:00,8.86,127.36,4,2.4,117 km S 87∞ E of Cagwait (Surigao Del Sur),Ms,TECTONIC
1,2024-01-31 14:15:03+00:00,14.69,123.34,11,2.1,048 km N 60∞ E of Tinaga Island (Vinzons) (Camarines Norte),Ms,TECTONIC
2,2024-01-31 14:00:48+00:00,5.46,125.58,35,2.0,012 km S 82∞ E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
3,2024-01-31 13:34:09+00:00,12.45,120.85,7,1.9,012 km S 87∞ W of Rizal (Occidental Mindoro),Ms,TECTONIC
4,2024-01-31 13:23:51+00:00,18.53,120.91,10,1.8,007 km N 09∞ E of Adams (Ilocos Norte),Ms,TECTONIC
5,2024-01-31 12:54:07+00:00,6.24,125.48,29,1.6,024 km S 38∞ W of Malita (Davao Occidental),Ms,TECTONIC
6,2024-01-31 12:44:31+00:00,9.01,126.22,33,1.8,002 km S 63∞ W of Tago (Surigao Del Sur),Ms,TECTONIC
7,2024-01-31 12:33:38+00:00,15.05,119.97,14,2.4,011 km S 83∞ W of San Felipe (Zambales),Ms,TECTONIC
8,2024-01-31 11:53:25+00:00,8.23,126.85,1,2.2,053 km N 66∞ E of Lingig (Surigao Del Sur),Ms,TECTONIC
9,2024-01-31 11:33:13+00:00,9.55,125.99,31,2.8,008 km S 16∞ E of Socorro (Surigao Del Norte),Ms,TECTONIC
10,2024-01-31 11:20:58+00:00,8.76,126.44,6,3.0,024 km S 42∞ E of Cagwait (Surigao Del Sur),Ms,TECTONIC
11,2024-01-31 10:37:13+00:00,9.97,123.03,18,1.8,018 km S 87∞ W of Jimalalud (Negros Oriental),Ms,TECTONIC
12,2024-01-31 10:08:25+00:00,15.15,123.83,33,2.9,120 km N 52∞ E of Tinaga Island (Vinzons) (Camarines Norte),Ms,TECTONIC
13,2024-01-31 08:24:33+00:00,14.01,120.56,104,1.6,011 km S 76∞ W of Lian (Batangas),Ms,TECTONIC
14,2024-01-31 08:07:20+00:00,8.4,126.63,15,2.7,032 km N 84∞ E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
15,2024-01-31 07:45:43+00:00,12.37,120.83,24,2.3,018 km S 55∞ W of Rizal (Occidental Mindoro),Ms,TECTONIC
16,2024-01-31 07:43:25+00:00,8.38,126.48,26,2.4,016 km N 86∞ E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
17,2024-01-31 07:32:30+00:00,5.49,126.54,16,3.1,110 km S 65∞ E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
