,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
0,2024-09-30 15:53:38+00:00,10.49,124.41,10,2.2,015 km South of Poro (Cebu),Ms,TECTONIC
1,2024-09-30 15:25:20+00:00,17.4,121.8,28,2.8,005 km S 07° E of San Pablo (Isabela),Ms,TECTONIC
2,2024-09-30 14:08:36+00:00,13.69,123.17,10,2.1,004 km N 83° W of Bombon (Camarines Sur),Ms,TECTONIC
3,2024-09-30 14:07:33+00:00,13.61,123.1,2,2.8,004 km S 79° W of Gainza (Camarines Sur),Ms,TECTONIC
4,2024-09-30 13:45:59+00:00,10.46,124.28,1,1.7,024 km S 37° W of Poro (Cebu),Ms,TECTONIC
5,2024-09-30 12:40:20+00:00,16.5,121.03,11,2.7,004 km South of Ambaguio (Nueva Vizcaya),Ms,TECTONIC
6,2024-09-30 12:37:50+00:00,9.55,122.89,6,3.6,021 km S 11° W of Mabinay (Negros Oriental),Ms,TECTONIC
7,2024-09-30 12:08:32+00:00,8.18,126.94,5,2.4,061 km N 75° E of Lingig (Surigao Del Sur),Ms,TECTONIC
8,2024-09-30 11:13:43+00:00,6.53,125.26,5,2.3,011 km S 04° E of Kiblawan (Davao Del Sur),Ms,TECTONIC
9,2024-09-30 10:47:11+00:00,8.59,126.77,2,3.3,054 km N 62° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
10,2024-09-30 10:25:22+00:00,13.59,124.17,32,1.7,008 km S 83° E of San Andres (Catanduanes),Ms,TECTONIC
11,2024-09-30 10:04:35+00:00,8.58,126.71,1,3.8,048 km N 60° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
12,2024-09-30 09:14:19+00:00,16.51,121.03,7,3.2,002 km South of Ambaguio (Nueva Vizcaya),Ms,TECTONIC
13,2024-09-30 05:43:53+00:00,16.6,121.01,38,1.9,007 km N 15° W of Ambaguio (Nueva Vizcaya),Ms,TECTONIC
14,2024-09-30 05:27:23+00:00,13.88,119.97,33,2.6,016 km N 81° W of Lubang (Occidental Mindoro),Ms,TECTONIC
15,2024-09-30 05:26:08+00:00,13.18,124.02,33,1.8,012 km S 86° W of Rapu-rapu (Albay),Ms,TECTONIC
16,2024-09-30 03:23:16+00:00,8.14,126.84,9,2.5,048 km N 77° E of Lingig (Surigao Del Sur),Ms,TECTONIC
17,2024-09-30 02:28:28+00:00,18.89,120.75,26,2.4,039 km N 02° W of Bangui (Ilocos Norte),Ms,TECTONIC
18,2024-09-30 01:59:43+00:00,13.65,120.95,10,1.6,009 km S 81° E of Tingloy (Batangas),Ms,TECTONIC
19,2024-09-30 01:18:43+00:00,12.33,125.26,8,1.9,006 km N 29° E of Jipapad (Eastern Samar),Ms,TECTONIC
20,2024-09-30 00:44:43+00:00,12.79,124.86,13,2.6,026 km N 15° W of Pambujan (Northern Samar),Ms,TECTONIC
21,2024-09-29 22:37:12+00:00,9.92,119.95,20,2.7,070 km S 04° W of Araceli (Palawan),Ms,TECTONIC
22,2024-09-29 21:04:20+00:00,18.06,120.78,1,2.1,003 km S 09° E of Solsona (Ilocos Norte),Ms,TECTONIC
23,2024-09-29 20:30:26+00:00,10.85,126.15,15,3.6,048 km N 76° E of Homonhon Island (Guiuan) (Eastern Samar),Ms,TECTONIC
24,2024-09-29 19:49:49+00:00,9.05,122.99,10,3.0,005 km S 71° W of Siaton (Negros Oriental),Ms,TECTONIC
25,2024-09-29 18:42:26+00:00,8.67,126.71,31,3.0,048 km S 72° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
26,2024-09-29 17:49:37+00:00,10.49,124.38,11,2.0,015 km S 10° W of Poro (Cebu),Ms,TECTONIC
27,2024-09-29 16:59:33+00:00,9.44,126.32,27,2.5,022 km N 38° E of Cortes (Surigao Del Sur),Ms,TECTONIC
28,2024-09-29 16:53:48+00:00,10.49,124.38,1,2.3,015 km S 10° W of Poro (Cebu),Ms,TECTONIC
29,2024-09-29 16:32:38+00:00,18.15,120.91,4,2.6,009 km N 83° E of Carasi (Ilocos Norte),Ms,TECTONIC
30,2024-09-29 16:24:41+00:00,18.15,120.98,2,3.2,014 km S 31° W of Calanasan (Apayao),Ms,TECTONIC
31,2024-09-29 15:32:31+00:00,16.14,122.2,33,1.5,017 km S 28° E of Casiguran (Aurora),Ms,TECTONIC
32,2024-09-29 14:19:08+00:00,13.63,120.68,88,1.5,022 km S 12° E of Calatagan (Batangas),Ms,TECTONIC
33,2024-09-29 14:02:20+00:00,10.43,124.42,17,2.4,022 km S 02° E of Poro (Cebu),Ms,TECTONIC
34,2024-09-29 13:28:34+00:00,13.75,120.63,114,2.4,009 km South of Calatagan (Batangas),Ms,TECTONIC
35,2024-09-29 13:08:32+00:00,10.45,124.5,25,1.8,023 km S 27° E of Poro (Cebu),Ms,TECTONIC
36,2024-09-29 12:51:00+00:00,10.45,124.36,8,2.1,020 km S 14° W of Poro (Cebu),Ms,TECTONIC
37,2024-09-29 12:28:50+00:00,12.12,125.15,28,2.4,011 km S 65° W of Maslog (Eastern Samar),Ms,TECTONIC
38,2024-09-29 11:50:14+00:00,13.49,120.76,7,1.8,007 km N 35° E of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
39,2024-09-29 11:13:13+00:00,10.49,124.37,3,3.2,016 km S 15° W of Poro (Cebu),Ms,TECTONIC
40,2024-09-29 11:09:14+00:00,2.57,126.48,1,5.3,336 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
41,2024-09-29 10:50:25+00:00,10.41,124.37,22,1.6,025 km S 09° W of Poro (Cebu),Ms,TECTONIC
42,2024-09-29 10:45:11+00:00,10.46,124.34,4,2.0,021 km S 22° W of Poro (Cebu),Ms,TECTONIC
43,2024-09-29 10:39:14+00:00,12.24,122.22,1,1.4,018 km S 82° E of Alcantara (Romblon),Ms,TECTONIC
44,2024-09-29 10:09:56+00:00,16.34,122.23,22,3.3,006 km S 16° E of Dilasag (Aurora),Ms,TECTONIC
45,2024-09-29 08:45:54+00:00,10.41,124.44,23,2.2,025 km S 09° E of Poro (Cebu),Ms,TECTONIC
