,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
0,2021-10-31 15:48:11+00:00,16.88,119.93,32,1.7,048 km N 69° W of Bacnotan (La Union),Ms,TECTONIC
1,2021-10-31 15:12:20+00:00,14.27,120.37,119,2.6,023 km S 35° W of Mariveles (Bataan),Ms,TECTONIC
2,2021-10-31 14:50:01+00:00,8.23,126.11,1,2.7,013 km N 67° E of Bunawan (Agusan Del Sur),Ms,TECTONIC
3,2021-10-31 14:42:27+00:00,13.97,120.54,104,1.8,015 km S 41° W of Nasugbu (Batangas),Ms,TECTONIC
4,2021-10-31 12:53:17+00:00,5.25,125.31,18,3.4,022 km S 35° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
5,2021-10-31 12:40:22+00:00,17.16,122.68,1,2.6,029 km N 68° E of Palanan (Isabela),Ms,TECTONIC
6,2021-10-31 11:36:44+00:00,16.86,119.44,1,3.6,071 km N 43° W of Bolinao (Pangasinan),Ms,TECTONIC
7,2021-10-31 10:51:14+00:00,17.8,122.05,15,3.0,036 km N 62° E of Tuguegarao City (Cagayan),Ms,TECTONIC
8,2021-10-31 08:52:39+00:00,4.97,127.38,132,3.1,219 km S 61° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
9,2021-10-31 07:51:46+00:00,8.28,125.85,32,2.3,005 km N 86° E of La Paz (Agusan Del Sur),Ms,TECTONIC
10,2021-10-31 07:30:57+00:00,2.95,127.56,85,4.2,362 km S 41° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
11,2021-10-31 05:57:43+00:00,7.48,125.81,14,2.1,005 km N 23° W of City Of Tagum (Davao Del Norte),Ms,TECTONIC
12,2021-10-31 05:49:08+00:00,9.0,126.32,26,2.1,005 km N 44° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
13,2021-10-31 05:10:57+00:00,8.5,126.11,9,3.4,007 km N 55° W of Tagbina (Surigao Del Sur),Ms,TECTONIC
14,2021-10-31 04:39:06+00:00,9.59,122.64,13,2.4,019 km S 87° E of Hinoba-an (Negros Occidental),Ms,TECTONIC
15,2021-10-31 04:36:32+00:00,6.25,126.4,12,3.0,057 km S 39° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
16,2021-10-31 04:28:46+00:00,12.85,124.35,27,2.9,019 km N 04° W of Biri (Northern Samar),Ms,TECTONIC
17,2021-10-31 04:10:40+00:00,9.62,122.65,16,2.0,020 km N 84° E of Hinoba-an (Negros Occidental),Ms,TECTONIC
18,2021-10-31 04:08:17+00:00,6.32,126.59,52,2.2,068 km S 57° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
19,2021-10-31 02:36:45+00:00,13.58,120.56,130,3.0,029 km S 15° W of Calatagan (Batangas),Ms,TECTONIC
20,2021-10-31 02:17:13+00:00,13.68,120.5,98,3.6,022 km S 42° W of Calatagan (Batangas),Ms,TECTONIC
21,2021-10-31 01:45:50+00:00,6.75,124.97,17,2.1,007 km N 04° E of Columbio (Sultan Kudarat),Ms,TECTONIC
22,2021-10-31 01:10:09+00:00,16.28,120.32,85,1.8,007 km S 48° W of Agoo (La Union),Ms,TECTONIC
23,2021-10-30 22:41:02+00:00,17.78,120.59,3,2.4,016 km S 27° W of Nueva Era (Ilocos Norte),Ms,TECTONIC
24,2021-10-30 22:39:04+00:00,15.05,119.66,31,1.9,045 km S 48° W of Iba (Zambales),Ms,TECTONIC
25,2021-10-30 22:10:04+00:00,9.64,125.83,32,1.5,013 km N 54° E of Claver (Surigao Del Norte),Ms,TECTONIC
26,2021-10-30 21:30:37+00:00,15.66,119.72,34,1.7,024 km S 61° W of Santa Cruz (Zambales),Ms,TECTONIC
27,2021-10-30 21:16:32+00:00,16.55,122.5,11,2.9,025 km N 83° E of Dinapigue (Isabela),Ms,TECTONIC
28,2021-10-30 21:13:08+00:00,13.96,120.51,81,2.1,019 km S 46° W of Nasugbu (Batangas),Ms,TECTONIC
29,2021-10-30 20:17:23+00:00,9.0,126.54,26,2.1,028 km N 70° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
30,2021-10-30 19:22:48+00:00,2.36,124.7,294,3.8,347 km S 13° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
31,2021-10-30 19:09:37+00:00,5.89,125.94,127,2.9,044 km S 38° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
32,2021-10-30 17:39:33+00:00,15.4,119.3,27,2.2,066 km S 87° W of Palauig (Zambales),Ms,TECTONIC
33,2021-10-30 16:56:45+00:00,7.81,122.08,24,2.2,013 km N 26° W of Siocon (Zamboanga Del Norte),Ms,TECTONIC
34,2021-10-30 16:51:01+00:00,9.01,126.05,22,2.2,015 km S 63° W of City Of Tandag (Surigao Del Sur),Ms,TECTONIC
35,2021-10-30 16:49:40+00:00,9.93,124.01,34,2.1,004 km S 17° W of Clarin (Bohol),Ms,TECTONIC
36,2021-10-30 16:09:39+00:00,20.48,121.2,31,4.3,075 km S 63° W of Itbayat (Batanes),Ms,TECTONIC
37,2021-10-30 16:07:43+00:00,9.06,126.27,52,2.8,010 km N 06° W of Bayabas (Surigao Del Sur),Ms,TECTONIC
38,2021-10-30 15:16:42+00:00,2.98,126.25,41,3.8,284 km S 19° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
39,2021-10-30 12:10:33+00:00,5.74,126.23,73,3.8,078 km S 49° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
40,2021-10-30 11:37:19+00:00,9.93,126.22,27,2.3,018 km N 25° E of General Luna (Surigao Del Norte),Ms,TECTONIC
41,2021-10-30 11:30:04+00:00,9.5,122.49,22,2.5,012 km S 11° E of Hinoba-an (Negros Occidental),Ms,TECTONIC
42,2021-10-30 09:52:30+00:00,7.55,121.46,25,3.4,076 km S 77° W of Siocon (Zamboanga Del Norte),Ms,TECTONIC
43,2021-10-30 06:53:07+00:00,9.01,126.17,51,3.9,007 km S 04° W of City Of Tandag (Surigao Del Sur),Ms,TECTONIC
44,2021-10-30 05:54:04+00:00,15.37,119.9,34,2.0,010 km N 62° W of Iba (Zambales),Ms,TECTONIC
45,2021-10-30 03:47:45+00:00,15.1,120.08,17,2.1,005 km N 09° E of San Felipe (Zambales),Ms,TECTONIC
46,2021-10-30 03:18:05+00:00,6.74,126.66,18,2.9,054 km S 64° E of City Of Mati (Davao Oriental),Ms,TECTONIC
47,2021-10-30 00:57:10+00:00,13.81,123.37,29,2.7,004 km S 77° E of Tinambac (Camarines Sur),Ms,TECTONIC
48,2021-10-29 19:04:13+00:00,6.78,126.33,20,2.2,022 km S 34° E of City Of Mati (Davao Oriental),Ms,TECTONIC
49,2021-10-29 19:03:24+00:00,10.21,123.11,14,1.5,022 km S 32° W of City Of Canlaon (Negros Oriental),ML,VOLCANO-TECTONIC
50,2021-10-29 17:34:02+00:00,14.35,123.11,74,2.0,023 km S 52° E of Tinaga Island (Vinzons) (Camarines Norte),Ms,TECTONIC
51,2021-10-29 16:54:29+00:00,9.1,126.61,10,2.8,039 km N 67° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
52,2021-10-29 16:31:03+00:00,13.63,120.08,21,1.9,021 km S 60° W of Looc (Occidental Mindoro),Ms,TECTONIC
53,2021-10-29 16:10:38+00:00,16.83,121.51,25,1.7,006 km N 22° W of Ramon (Isabela),Ms,TECTONIC
54,2021-10-29 15:36:53+00:00,12.02,121.33,15,2.9,038 km S 31° E of Magsaysay (Occidental Mindoro),Ms,TECTONIC
55,2021-10-29 15:27:08+00:00,6.72,125.74,1,2.2,035 km N 57° E of Santa Maria (Davao Occidental),Ms,TECTONIC
56,2021-10-29 14:48:37+00:00,6.71,125.39,25,2.3,006 km S 47° E of City Of Digos (Davao Del Sur),Ms,TECTONIC
57,2021-10-29 13:04:08+00:00,16.62,119.63,46,2.2,038 km N 48° W of Bolinao (Pangasinan),Ms,TECTONIC
58,2021-10-29 10:32:18+00:00,13.71,120.6,82,1.7,015 km S 15° W of Calatagan (Batangas),Ms,TECTONIC
59,2021-10-29 08:08:58+00:00,9.56,122.37,28,2.5,012 km S 67° W of Hinoba-an (Negros Occidental),Ms,TECTONIC
60,2021-10-29 07:19:23+00:00,13.68,123.27,33,2.3,012 km N 74° E of Canaman (Camarines Sur),Ms,TECTONIC
61,2021-10-29 07:15:29+00:00,15.46,119.27,21,2.9,069 km N 88° W of Palauig (Zambales),Ms,TECTONIC
62,2021-10-29 05:37:08+00:00,5.36,127.24,15,2.9,187 km S 71° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
63,2021-10-29 04:33:31+00:00,5.28,125.63,175,4.7,027 km S 57° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
64,2021-10-29 02:25:47+00:00,13.24,124.23,48,2.9,013 km N 64° E of Rapu-rapu (Albay),Ms,TECTONIC
65,2021-10-28 23:30:34+00:00,5.95,126.59,18,2.8,097 km S 37° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
66,2021-10-28 22:48:29+00:00,8.74,126.5,30,2.0,023 km S 74° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
67,2021-10-28 21:31:55+00:00,17.84,122.18,20,2.8,033 km S 80° E of Baggao (Cagayan),Ms,TECTONIC
68,2021-10-28 20:24:25+00:00,16.62,120.53,17,2.1,010 km N 57° W of Kapangan (Benguet),Ms,TECTONIC
69,2021-10-28 19:21:12+00:00,16.95,120.98,32,2.3,008 km S 47° E of Sabangan (Mountain Province),Ms,TECTONIC
70,2021-10-28 18:13:34+00:00,13.74,123.21,13,2.5,011 km N 24° E of Canaman (Camarines Sur),Ms,TECTONIC
71,2021-10-28 18:09:39+00:00,13.45,124.33,65,3.1,018 km S 36° E of Virac (Catanduanes),Ms,TECTONIC
72,2021-10-28 17:43:12+00:00,6.78,124.99,20,2.6,011 km N 17° E of Columbio (Sultan Kudarat),Ms,TECTONIC
73,2021-10-28 15:53:25+00:00,13.15,120.59,24,2.1,009 km S 01° W of Mamburao (Occidental Mindoro),Ms,TECTONIC
74,2021-10-28 12:23:16+00:00,17.82,122.29,11,3.3,045 km S 81° E of Baggao (Cagayan),Ms,TECTONIC
75,2021-10-28 11:17:49+00:00,18.86,121.95,10,3.7,010 km S 59° E of Camiguin Island (Calayan) (Cagayan),Ms,TECTONIC
76,2021-10-28 10:00:08+00:00,3.66,128.4,190,4.4,382 km S 58° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
77,2021-10-28 09:29:20+00:00,4.78,124.43,24,3.1,131 km S 57° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
78,2021-10-28 08:11:10+00:00,16.81,121.46,27,1.5,013 km S 12° W of Alfonso Lista (Ifugao),Ms,TECTONIC
79,2021-10-28 08:09:53+00:00,16.81,121.5,29,1.9,013 km S 06° E of Alfonso Lista (Ifugao),Ms,TECTONIC
80,2021-10-28 07:56:27+00:00,16.8,121.49,29,1.6,014 km S 01° W of Alfonso Lista (Ifugao),Ms,TECTONIC
81,2021-10-28 07:38:31+00:00,17.86,122.33,13,2.8,053 km N 10° E of Maconacon (Isabela),Ms,TECTONIC
82,2021-10-28 06:52:29+00:00,17.29,119.79,55,2.6,070 km N 79° W of City Of Candon (Ilocos Sur),Ms,TECTONIC
83,2021-10-28 06:05:24+00:00,8.29,125.89,10,2.5,010 km N 81° E of La Paz (Agusan Del Sur),Ms,TECTONIC
84,2021-10-28 05:39:03+00:00,13.0,124.63,11,5.0,055 km N 01° W of Catarman (Northern Samar),Mw,TECTONIC
85,2021-10-28 03:53:11+00:00,17.82,122.12,29,2.5,027 km S 73° E of Baggao (Cagayan),Ms,TECTONIC
86,2021-10-28 03:45:43+00:00,11.32,125.57,15,3.1,006 km S 56° W of Hernani (Eastern Samar),Ms,TECTONIC
87,2021-10-28 03:17:18+00:00,14.5,123.46,11,2.9,056 km N 87° E of Tinaga Island (Vinzons) (Camarines Norte),Ms,TECTONIC
88,2021-10-28 02:29:23+00:00,18.04,122.53,7,3.6,062 km S 67° E of Gonzaga (Cagayan),Ms,TECTONIC
89,2021-10-28 01:11:53+00:00,17.85,122.25,18,2.6,052 km N 02° E of Maconacon (Isabela),Ms,TECTONIC
90,2021-10-28 01:08:32+00:00,19.19,121.48,4,3.4,008 km S 07° E of Calayan (Cagayan),Ms,TECTONIC
91,2021-10-27 23:46:00+00:00,17.86,122.42,7,2.8,056 km N 21° E of Maconacon (Isabela),Ms,TECTONIC
