,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
0,2017-10-31 15:35:14+00:00,5.54,126.54,107,3.2,110 km S 69° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
1,2017-10-31 14:25:50+00:00,12.94,124.6,23,2.2,038 km N 42° E of Biri (Northern Samar),Ms,TECTONIC
2,2017-10-31 13:12:20+00:00,13.09,120.87,1,2.3,016 km N 83° E of Santa Cruz (Occidental Mindoro),Ms,TECTONIC
3,2017-10-31 10:14:23+00:00,8.54,123.87,8,2.6,026 km S 78° E of Dipolog City,Ms,TECTONIC
4,2017-10-31 07:45:53+00:00,16.9,120.24,25,2.6,015 km N 72° W of Luna (La Union),Ms,TECTONIC
5,2017-10-31 03:14:47+00:00,14.59,124.0,19,4.5,062 km N 17° W of Pandan (Cataduanes),Ms,TECTONIC
6,2017-10-31 03:11:33+00:00,3.79,126.39,113,4.3,209 km S 29° E of Sarangani (Davao Occidental),Ms,TECTONIC
7,2017-10-30 20:51:36+00:00,4.88,124.37,105,3.2,126 km S 13° W of Kiamba (Sarangani),Ms,TECTONIC
8,2017-10-30 17:49:52+00:00,13.8,120.55,122,3.0,010 km S 70° W of Calatagan (Batangas),Ms,TECTONIC
9,2017-10-30 17:25:15+00:00,13.72,120.52,93,3.1,017 km S 45° W of Calatagan (Batangas),Ms,TECTONIC
10,2017-10-30 08:07:36+00:00,19.04,121.3,9,2.0,032 km S 33° W of Calayan (Cagayan),Ms,TECTONIC
11,2017-10-30 06:46:32+00:00,9.96,126.25,11,2.7,018 km N 80° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
12,2017-10-30 06:11:27+00:00,10.43,126.35,32,3.7,055 km N 34° E of Burgos (Surigao Del Norte),Ms,TECTONIC
13,2017-10-30 01:15:51+00:00,15.09,120.04,22,2.1,004 km N 44° W of San Felipe (Zambales),Ms,TECTONIC
14,2017-10-29 23:10:07+00:00,9.33,126.32,29,2.6,016 km N 66° E of Cortes (Surigao Del Sur),Ms,TECTONIC
15,2017-10-29 21:37:02+00:00,5.88,127.31,102,3.0,160 km S 58° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
16,2017-10-29 21:01:50+00:00,13.84,120.52,115,4.1,012 km N 84° W of Calatagan (Batangas),Ms,TECTONIC
17,2017-10-29 18:26:41+00:00,15.15,122.33,23,2.4,048 km N 06° W of Jomalig (Quezon),Ms,TECTONIC
18,2017-10-29 17:09:38+00:00,19.04,121.11,4,2.8,045 km S 54° W of Calayan (Cagayan),Ms,TECTONIC
19,2017-10-29 16:32:50+00:00,5.83,127.1,129,3.1,146 km S 51° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
20,2017-10-29 14:48:12+00:00,13.76,122.97,4,2.7,001 km S 33° W of Sipocot (Camarines Sur),Ms,TECTONIC
21,2017-10-29 12:33:07+00:00,8.42,125.67,66,2.1,012 km S 46° W of San Luis (Agusan Del Sur),Ms,TECTONIC
22,2017-10-29 10:47:40+00:00,6.86,125.8,1,2.4,023 km S 78° W of Lupon (Davao Oriental),Ms,TECTONIC
23,2017-10-29 10:08:45+00:00,7.15,125.43,23,2.5,022 km N 63° W of Davao City (Davao Del Sur),Ms,TECTONIC
24,2017-10-29 09:27:48+00:00,7.51,125.6,35,3.5,009 km N 17° W of Santo Tomas (Davao Del Norte),Ms,TECTONIC
25,2017-10-29 07:06:10+00:00,16.32,120.88,15,3.4,005 km S 20° W of Kayapa (Nueva Vizcaya),Ms,TECTONIC
26,2017-10-29 06:47:26+00:00,12.93,124.23,93,2.4,012 km N 87° E of Gubat (Sorsogon),Ms,TECTONIC
27,2017-10-29 06:27:30+00:00,3.81,125.96,34,3.4,187 km S 17° E of Sarangani (Davao Occidental),Ms,TECTONIC
28,2017-10-29 03:57:48+00:00,6.61,125.94,37,3.3,016 km S 72° W of Governor Generoso (Davao Oriental),Ms,TECTONIC
29,2017-10-29 03:11:49+00:00,13.26,124.02,35,1.8,014 km N 56° W of Rapu-rapu (Albay),Ms,TECTONIC
30,2017-10-28 23:39:50+00:00,10.01,125.73,97,2.8,011 km N 34° E of Cagdiano (Dinagat),Ms,TECTONIC
31,2017-10-28 22:44:52+00:00,13.22,123.63,32,2.1,014 km N 52° W of Legaspi City,Ms,TECTONIC
32,2017-10-28 21:55:54+00:00,13.28,123.72,15,3.2,016 km N 03° W of Legaspi City,Ms,TECTONIC
33,2017-10-28 21:07:22+00:00,9.23,123.26,9,2.4,005 km N 12° W of Dauin (Negros Oriental),Ms,TECTONIC
34,2017-10-28 19:15:03+00:00,13.47,120.56,45,2.9,012 km N 60° E of Paluan (Occidental Mindoro),Ms,TECTONIC
