,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
0,2023-05-31 14:21:05+00:00,11.78,126.24,1,3.5,083 km N 55° E of Hernani (Eastern Samar),Ms,TECTONIC
1,2023-05-31 13:19:25+00:00,9.92,124.18,5,3.5,005 km S 56° W of Danao (Bohol),Ms,TECTONIC
2,2023-05-31 12:50:58+00:00,13.61,120.58,133,2.5,024 km N 41° W of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
3,2023-05-31 11:06:38+00:00,13.2,121.1,31,2.1,018 km S 02° E of Baco (Oriental Mindoro),Ms,TECTONIC
4,2023-05-31 04:37:23+00:00,13.71,123.22,25,1.6,011 km N 29° E of Camaligan (Camarines Sur),Ms,TECTONIC
5,2023-05-31 03:58:01+00:00,10.91,125.62,54,2.2,018 km S 38° W of Guiuan (Eastern Samar),Ms,TECTONIC
6,2023-05-31 03:55:40+00:00,11.01,125.56,10,2.7,018 km S 81° W of Guiuan (Eastern Samar),Ms,TECTONIC
7,2023-05-31 03:13:40+00:00,5.74,125.87,109,3.1,031 km S 52° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
8,2023-05-31 03:09:39+00:00,18.91,121.3,1,3.7,010 km N 48° W of Fuga Island (Aparri) (Cagayan),Ms,TECTONIC
9,2023-05-31 00:25:56+00:00,14.77,121.61,25,1.5,005 km N 60° W of Infanta (Quezon),Ms,TECTONIC
10,2023-05-30 22:55:08+00:00,14.8,121.8,14,2.6,017 km N 69° E of Infanta (Quezon),Ms,TECTONIC
11,2023-05-30 22:42:05+00:00,5.9,125.46,82,2.8,020 km S 66° E of Malapatan (Sarangani),Ms,TECTONIC
12,2023-05-30 22:32:18+00:00,6.29,126.34,23,2.8,050 km S 36° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
13,2023-05-30 22:27:55+00:00,10.03,126.24,12,2.6,018 km N 85° E of Burgos (Surigao Del Norte),Ms,TECTONIC
14,2023-05-30 22:11:09+00:00,9.11,123.77,8,2.3,015 km S 82° E of Lazi (Siquijor),Ms,TECTONIC
15,2023-05-30 21:15:40+00:00,18.1,122.07,8,1.6,020 km S 28° E of Gonzaga (Cagayan),Ms,TECTONIC
16,2023-05-30 20:32:50+00:00,6.54,123.38,21,2.5,074 km S 89° W of Kalamansig (Sultan Kudarat),Ms,TECTONIC
17,2023-05-30 19:41:43+00:00,6.24,126.48,39,2.2,064 km S 44° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
18,2023-05-30 19:37:10+00:00,20.17,121.82,1,3.5,019 km S 17° W of Sabtang (Batanes),Ms,TECTONIC
19,2023-05-30 16:44:40+00:00,14.8,121.76,10,1.9,013 km N 63° E of Infanta (Quezon),Ms,TECTONIC
20,2023-05-30 16:39:55+00:00,14.85,121.72,4,2.9,014 km N 35° E of Infanta (Quezon),Ms,TECTONIC
21,2023-05-30 16:30:04+00:00,10.1,126.12,23,2.2,010 km N 31° E of Burgos (Surigao Del Norte),Ms,TECTONIC
22,2023-05-30 16:11:32+00:00,9.27,126.35,18,2.0,017 km S 89° E of Cortes (Surigao Del Sur),Ms,TECTONIC
23,2023-05-30 15:55:16+00:00,14.8,121.77,6,1.7,014 km N 64° E of Infanta (Quezon),Ms,TECTONIC
24,2023-05-30 15:34:00+00:00,14.85,121.76,9,2.3,017 km N 48° E of Infanta (Quezon),Ms,TECTONIC
25,2023-05-30 15:28:56+00:00,6.82,126.21,37,2.5,015 km S 01° W of City Of Mati (Davao Oriental),Ms,TECTONIC
26,2023-05-30 15:22:34+00:00,14.82,121.77,12,4.6,015 km N 59° E of Infanta (Quezon),Mw,TECTONIC
27,2023-05-30 15:21:33+00:00,6.85,123.82,19,2.4,032 km S 43° W of Datu Blah T. Sinsuat (Maguindanao Del Norte),Ms,TECTONIC
28,2023-05-30 13:19:29+00:00,14.1,119.16,32,2.6,107 km N 76° W of Lubang (Occidental Mindoro),Ms,TECTONIC
29,2023-05-30 10:22:37+00:00,13.36,120.25,11,2.6,024 km S 74° W of Paluan (Occidental Mindoro),Ms,TECTONIC
30,2023-05-30 07:56:39+00:00,12.69,122.2,6,1.8,015 km N 30° W of Romblon (Romblon),Ms,TECTONIC
31,2023-05-30 07:04:07+00:00,13.36,120.72,37,1.6,009 km S 04° W of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
32,2023-05-30 03:12:13+00:00,5.62,126.7,1,2.5,121 km S 74° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
33,2023-05-30 01:27:15+00:00,13.37,120.69,49,2.4,009 km S 25° W of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
34,2023-05-30 01:04:29+00:00,13.34,120.67,50,4.3,013 km S 30° W of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
35,2023-05-30 00:54:52+00:00,12.43,123.73,11,2.8,006 km N 81° W of Batuan (Masbate),Ms,TECTONIC
36,2023-05-29 23:18:01+00:00,5.57,125.02,5,2.8,035 km S 35° W of Glan (Sarangani),Ms,TECTONIC
37,2023-05-29 22:36:50+00:00,11.17,125.99,19,3.9,031 km N 75° E of Mercedes (Eastern Samar),Ms,TECTONIC
38,2023-05-29 19:44:14+00:00,14.87,119.87,26,2.2,025 km S 69° W of San Antonio (Zambales),Ms,TECTONIC
39,2023-05-29 18:26:09+00:00,13.65,123.22,38,1.7,003 km N 51° E of City Of Naga (Camarines Sur),Ms,TECTONIC
40,2023-05-29 17:25:18+00:00,13.74,120.52,68,1.7,016 km S 48° W of Calatagan (Batangas),Ms,TECTONIC
41,2023-05-29 17:08:17+00:00,9.83,125.38,11,4.8,008 km N 39° W of San Francisco (Surigao Del Norte),Mw,TECTONIC
