,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
0,2024-03-31 15:57:19+00:00,8.73,126.46,30,4.0,019 km S 67° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
1,2024-03-31 15:35:45+00:00,9.46,122.42,19,1.9,017 km S 18° W of Hinoba-an (Negros Occidental),Ms,TECTONIC
2,2024-03-31 15:15:45+00:00,5.25,126.8,54,2.4,147 km S 60° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
3,2024-03-31 15:01:17+00:00,9.42,126.32,19,1.8,021 km N 41° E of Cortes (Surigao Del Sur),Ms,TECTONIC
4,2024-03-31 14:57:33+00:00,5.63,126.6,3,3.1,110 km S 74° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
5,2024-03-31 14:16:54+00:00,8.03,122.58,4,2.2,007 km S 56° E of Labason (Zamboanga Del Norte),Ms,TECTONIC
6,2024-03-31 14:16:37+00:00,17.0,121.4,28,1.5,008 km N 69° E of Aguinaldo (Ifugao),Ms,TECTONIC
7,2024-03-31 14:11:58+00:00,16.99,121.37,33,2.1,005 km N 71° E of Aguinaldo (Ifugao),Ms,TECTONIC
8,2024-03-31 13:54:46+00:00,8.13,126.92,1,2.8,057 km N 80° E of Lingig (Surigao Del Sur),Ms,TECTONIC
9,2024-03-31 13:52:17+00:00,17.01,121.39,37,1.4,008 km N 58° E of Aguinaldo (Ifugao),Ms,TECTONIC
10,2024-03-31 13:24:49+00:00,17.05,121.38,22,2.0,010 km N 39° E of Aguinaldo (Ifugao),Ms,TECTONIC
11,2024-03-31 13:18:33+00:00,18.98,120.92,21,2.5,034 km S 66° W of Dalupiri Island (Calayan) (Cagayan),Ms,TECTONIC
12,2024-03-31 12:50:20+00:00,9.23,126.39,33,1.7,023 km S 76° E of Cortes (Surigao Del Sur),Ms,TECTONIC
13,2024-03-31 12:45:31+00:00,18.04,120.78,2,2.5,006 km S 04° E of Solsona (Ilocos Norte),Ms,TECTONIC
14,2024-03-31 12:14:20+00:00,20.4,121.98,27,3.8,004 km S 63° E of Mahatao (Batanes),Ms,TECTONIC
15,2024-03-31 11:59:24+00:00,8.51,126.58,10,1.8,030 km N 60° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
16,2024-03-31 11:28:35+00:00,13.41,120.49,27,1.5,024 km N 29° W of Mamburao (Occidental Mindoro),Ms,TECTONIC
17,2024-03-31 11:14:12+00:00,8.21,126.85,12,2.3,052 km N 69° E of Lingig (Surigao Del Sur),Ms,TECTONIC
18,2024-03-31 11:04:27+00:00,13.16,120.36,21,4.9,026 km S 73° W of Mamburao (Occidental Mindoro),Mw,TECTONIC
19,2024-03-31 10:16:43+00:00,10.36,125.93,12,3.2,039 km S 89° E of Loreto (Dinagat Islands),Ms,TECTONIC
20,2024-03-31 09:56:58+00:00,9.24,126.23,33,1.7,006 km S 49° E of Cortes (Surigao Del Sur),Ms,TECTONIC
21,2024-03-31 08:00:53+00:00,9.43,126.27,18,2.1,019 km N 29° E of Cortes (Surigao Del Sur),Ms,TECTONIC
22,2024-03-31 08:00:33+00:00,13.12,120.33,24,4.7,031 km S 68° W of Mamburao (Occidental Mindoro),Mw,TECTONIC
23,2024-03-31 07:50:51+00:00,8.59,126.27,30,2.1,017 km N 68° E of Barobo (Surigao Del Sur),Ms,TECTONIC
24,2024-03-31 06:22:05+00:00,8.63,126.56,25,2.1,034 km S 58° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
25,2024-03-31 06:19:45+00:00,19.42,120.92,34,1.5,046 km N 41° W of Dalupiri Island (Calayan) (Cagayan),Ms,TECTONIC
26,2024-03-31 05:49:22+00:00,14.25,120.37,120,1.6,025 km S 33° W of Mariveles (Bataan),Ms,TECTONIC
27,2024-03-31 04:11:07+00:00,8.61,126.6,32,1.6,039 km N 47° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
28,2024-03-31 03:48:21+00:00,19.23,121.08,33,1.8,019 km N 44° W of Dalupiri Island (Calayan) (Cagayan),Ms,TECTONIC
29,2024-03-31 01:46:29+00:00,8.97,126.7,7,3.7,044 km N 83° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
30,2024-03-31 01:42:10+00:00,9.42,126.31,13,2.0,020 km N 38° E of Cortes (Surigao Del Sur),Ms,TECTONIC
31,2024-03-31 01:22:21+00:00,9.45,126.37,7,3.9,028 km N 46° E of Cortes (Surigao Del Sur),Ms,TECTONIC
32,2024-03-31 00:42:00+00:00,9.63,126.24,33,1.9,019 km S 27° E of General Luna (Surigao Del Norte),Ms,TECTONIC
33,2024-03-30 23:38:06+00:00,8.64,127.52,33,2.1,134 km N 77° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
34,2024-03-30 23:00:37+00:00,19.02,121.44,20,1.7,020 km N 23° E of Fuga Island (Aparri) (Cagayan),Ms,TECTONIC
35,2024-03-30 22:53:03+00:00,8.83,126.63,20,2.4,036 km N 85° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
36,2024-03-30 22:39:51+00:00,8.6,126.42,10,2.7,026 km S 32° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
37,2024-03-30 22:37:25+00:00,8.59,126.55,26,2.0,034 km N 43° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
38,2024-03-30 22:36:58+00:00,13.35,120.9,169,2.6,018 km S 19° W of Puerto Galera (Oriental Mindoro),Ms,TECTONIC
39,2024-03-30 22:13:41+00:00,18.64,119.76,18,3.8,095 km N 82° W of Burgos (Ilocos Norte),Ms,TECTONIC
40,2024-03-30 21:57:54+00:00,8.34,126.6,24,3.3,029 km S 85° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
41,2024-03-30 21:46:06+00:00,5.6,126.67,57,3.0,118 km S 73° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
42,2024-03-30 20:51:51+00:00,7.91,126.83,7,2.9,043 km N 72° E of Cateel (Davao Oriental),Ms,TECTONIC
43,2024-03-30 20:30:23+00:00,19.01,120.85,13,2.7,039 km S 73° W of Dalupiri Island (Calayan) (Cagayan),Ms,TECTONIC
44,2024-03-30 20:12:48+00:00,14.21,120.27,24,1.4,034 km S 43° W of Mariveles (Bataan),Ms,TECTONIC
45,2024-03-30 20:10:33+00:00,4.51,126.12,117,2.5,127 km S 38° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
46,2024-03-30 19:41:28+00:00,13.43,120.51,30,1.7,005 km N 68° E of Paluan (Occidental Mindoro),Ms,TECTONIC
47,2024-03-30 19:40:01+00:00,13.33,120.43,32,3.0,011 km S 23° W of Paluan (Occidental Mindoro),Ms,TECTONIC
48,2024-03-30 19:22:37+00:00,18.51,120.75,24,1.6,004 km S 32° W of Bangui (Ilocos Norte),Ms,TECTONIC
49,2024-03-30 19:21:02+00:00,6.2,126.73,81,1.9,088 km S 56° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
50,2024-03-30 19:10:51+00:00,8.63,127.13,1,2.0,092 km N 72° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
51,2024-03-30 18:43:06+00:00,8.67,126.57,21,2.4,033 km S 65° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
52,2024-03-30 18:40:05+00:00,8.62,126.62,24,3.0,040 km S 61° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
53,2024-03-30 18:35:20+00:00,18.63,121.0,38,1.8,007 km N 06° E of Santa Praxedes (Cagayan),Ms,TECTONIC
54,2024-03-30 18:06:08+00:00,7.79,126.95,2,1.6,049 km N 61° E of Baganga (Davao Oriental),Ms,TECTONIC
55,2024-03-30 18:00:01+00:00,8.07,126.95,21,2.2,060 km N 87° E of Lingig (Surigao Del Sur),Ms,TECTONIC
56,2024-03-30 17:38:03+00:00,18.12,120.88,9,2.4,007 km S 71° E of Carasi (Ilocos Norte),Ms,TECTONIC
57,2024-03-30 17:37:20+00:00,4.77,126.41,56,3.4,130 km S 53° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
58,2024-03-30 17:20:58+00:00,14.51,121.28,32,1.1,001 km N 12° W of Tanay (Rizal),Ms,TECTONIC
59,2024-03-30 17:09:23+00:00,5.97,126.38,4,3.0,080 km S 72° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
60,2024-03-30 17:06:10+00:00,17.94,120.49,24,2.5,002 km N 51° E of Badoc (Ilocos Norte),Ms,TECTONIC
61,2024-03-30 16:54:09+00:00,6.02,126.34,1,3.0,076 km S 23° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
62,2024-03-30 16:52:47+00:00,5.95,126.34,3,2.9,077 km S 69° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
63,2024-03-30 16:51:07+00:00,10.38,126.01,18,3.0,041 km N 10° W of Burgos (Surigao Del Norte),Ms,TECTONIC
64,2024-03-30 16:35:28+00:00,8.71,126.42,31,2.1,017 km S 52° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
65,2024-03-30 16:16:38+00:00,17.46,120.28,24,3.4,015 km S 49° W of Caoayan (Ilocos Sur),Ms,TECTONIC
66,2024-03-30 16:14:26+00:00,8.84,127.3,31,2.9,110 km S 86° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
67,2024-03-30 15:56:59+00:00,8.32,126.56,35,1.7,025 km S 78° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
68,2024-03-30 15:40:09+00:00,12.26,125.45,19,2.3,009 km S 84° E of Arteche (Eastern Samar),Ms,TECTONIC
69,2024-03-30 15:25:00+00:00,19.25,121.48,21,2.3,002 km South of Calayan (Cagayan),Ms,TECTONIC
70,2024-03-30 15:17:58+00:00,16.78,122.49,23,2.9,032 km S 12° E of Palanan (Isabela),Ms,TECTONIC
71,2024-03-30 15:12:44+00:00,8.83,126.58,25,1.4,032 km N 84° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
72,2024-03-30 15:09:41+00:00,7.63,122.84,9,2.6,006 km N 43° E of Payao (Zamboanga Sibugay),Ms,TECTONIC
73,2024-03-30 15:09:02+00:00,7.65,122.82,12,2.7,007 km N 17° E of Payao (Zamboanga Sibugay),Ms,TECTONIC
74,2024-03-30 14:57:37+00:00,12.27,125.45,16,3.6,008 km N 88° E of Arteche (Eastern Samar),Ms,TECTONIC
75,2024-03-30 14:44:45+00:00,8.78,126.67,17,2.0,041 km S 87° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
76,2024-03-30 14:35:03+00:00,16.86,119.78,21,3.3,053 km N 12° W of Bolinao (Pangasinan),Ms,TECTONIC
77,2024-03-30 14:34:33+00:00,8.78,126.44,17,1.9,015 km S 81° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
