,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
0,2018-02-28 19:56:08+00:00,14.1,122.52,1,2.0,016 km N 06° W of Tagkawayan (Quezon),Ms,TECTONIC
1,2018-02-28 15:43:08+00:00,8.99,122.78,11,2.0,029 km S 74° W of Siaton (Negros Oriental),Ms,TECTONIC
2,2018-02-28 15:05:33+00:00,13.25,120.2,14,2.5,034 km S 58° W of Paluan (Occidental Mindoro),Ms,TECTONIC
3,2018-02-28 14:22:11+00:00,14.27,120.5,139,2.0,019 km S 06° E of Mariveles (Bataan),Ms,TECTONIC
4,2018-02-28 13:11:20+00:00,5.65,126.99,132,3.3,151 km S 42° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
5,2018-02-28 13:04:46+00:00,7.47,124.23,32,2.1,006 km S 22° W of Matanog (Maguindanao),Ms,TECTONIC
6,2018-02-28 11:44:54+00:00,13.73,122.73,4,2.1,012 km S 32° W of Ragay (Camarines Sur),Ms,TECTONIC
7,2018-02-28 06:49:00+00:00,2.74,126.73,191,4.0,329 km S 25° E of Sarangani (Davao Occidental),Ms,TECTONIC
8,2018-02-28 04:30:58+00:00,16.32,119.95,29,2.1,003 km N 06° W of Anda (Pangasinan),Ms,TECTONIC
9,2018-02-28 03:12:03+00:00,11.71,125.74,29,3.0,031 km S 81° E of San Julian (Samar),Ms,TECTONIC
10,2018-02-28 01:12:46+00:00,13.38,120.49,21,2.2,004 km S 33° E of Paluan (Occidental Mindoro),Ms,TECTONIC
11,2018-02-27 23:09:47+00:00,15.32,122.35,42,2.6,063 km N 14° E of Patnanungan (Quezon),Ms,TECTONIC
12,2018-02-27 21:24:45+00:00,6.65,126.66,112,2.3,050 km S 29° E of Tarragona (Davao Oriental),Ms,TECTONIC
13,2018-02-27 20:02:36+00:00,14.64,123.06,29,2.5,049 km N 37° E of Paracale (Camarines Norte),Ms,TECTONIC
14,2018-02-27 20:01:21+00:00,19.76,121.83,28,2.0,065 km N 36° E of Calayan (Cagayan),Ms,TECTONIC
15,2018-02-27 19:20:00+00:00,6.05,126.04,136,2.5,042 km S 67° E of Don Marcelino (Davao Occidental),unspecified,unspecified
16,2018-02-27 15:10:26+00:00,9.38,121.27,25,2.8,023 km S 17° E of Cagayancillo (Palawan),Ms,TECTONIC
17,2018-02-27 13:27:44+00:00,10.98,126.15,30,3.1,047 km S 83° E of Guiuan (Eastern Samar),Ms,TECTONIC
18,2018-02-27 08:45:32+00:00,10.95,126.2,17,4.1,053 km S 80° E of Guiuan (Eastern Samar),Ms,TECTONIC
19,2018-02-27 08:23:48+00:00,11.0,126.06,18,3.3,037 km S 85° E of Guiuan (Eastern Samar),Ms,TECTONIC
20,2018-02-27 07:40:05+00:00,13.79,120.49,89,2.5,016 km S 74° W of Calatagan (Batangas),Ms,TECTONIC
21,2018-02-27 00:42:04+00:00,6.2,126.33,62,4.0,057 km S 30° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
22,2018-02-26 22:06:51+00:00,10.92,126.21,16,3.6,055 km S 77° E of Guiuan (Eastern Samar),Ms,TECTONIC
23,2018-02-26 20:18:54+00:00,6.44,125.88,20,2.6,030 km N 85° W of Malita (Davao Occidental),Ms,TECTONIC
24,2018-02-26 17:23:37+00:00,3.29,126.01,78,3.1,245 km S 14° E of Sarangani (Davao Occidental),Ms,TECTONIC
25,2018-02-26 16:21:20+00:00,6.82,126.36,29,3.4,021 km S 47° E of Mati (Davao Oriental),Ms,TECTONIC
26,2018-02-26 15:51:39+00:00,9.9,123.97,2,2.4,006 km N 40° W of Catigbian (Bohol),Ms,TECTONIC
27,2018-02-26 15:15:42+00:00,13.79,124.28,18,2.0,009 km S 07° W of Viga (Catanduanes),Ms,TECTONIC
28,2018-02-26 11:15:36+00:00,13.34,121.53,22,2.5,025 km N 85° E of Naujan (Oriental Mindoro),Ms,TECTONIC
29,2018-02-26 10:59:35+00:00,13.58,120.91,8,2.5,010 km S 25° E of Tingloy (Batangas),Ms,TECTONIC
30,2018-02-26 10:15:43+00:00,13.33,121.52,22,2.2,024 km N 90° E of Naujan (Oriental Mindoro),Ms,TECTONIC
31,2018-02-26 09:45:18+00:00,13.47,121.7,31,2.0,015 km N 79° W of Boac (Marinduque),Ms,TECTONIC
32,2018-02-26 09:39:16+00:00,13.35,121.55,20,5.0,027 km N 85° E of Naujan (Oriental Mindoro),Ms,TECTONIC
33,2018-02-26 04:37:21+00:00,13.91,120.53,170,2.2,014 km N 51° W of Calatagan (Batangas),Ms,TECTONIC
34,2018-02-26 01:54:13+00:00,5.33,125.37,182,2.8,017 km S 45° W oF Sarangani (Davao Occidental),Ms,TECTONIC
35,2018-02-25 22:36:33+00:00,10.2,123.71,32,3.0,005 km S 82° W of Naga (Cebu),Ms,TECTONIC
36,2018-02-25 22:20:15+00:00,20.27,122.02,3,3.6,014 km S 39° E of Uyugan (Batanes),Ms,TECTONIC
37,2018-02-25 19:20:17+00:00,8.73,126.61,26,3.2,035 km S 78° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
38,2018-02-25 17:47:52+00:00,17.8,120.89,32,2.2,006 km N 48° W of Tineg (Abra),Ms,TECTONIC
39,2018-02-25 16:16:55+00:00,19.71,120.44,51,3.0,117 km N 67° W of Calayan (Cagayan),Ms,TECTONIC
40,2018-02-25 13:31:30+00:00,13.75,123.86,28,2.4,009 km S 84° W of Caramoan (Camarines Sur),Ms,TECTONIC
41,2018-02-25 12:03:30+00:00,7.01,126.74,17,2.7,031 km S 45° W of Manay (Davao Oriental),Ms,TECTONIC
42,2018-02-25 09:22:29+00:00,10.04,126.14,13,3.0,008 km N 72° E of Burgos (Surigao Del Norte),Ms,TECTONIC
43,2018-02-25 09:11:36+00:00,6.54,126.26,26,2.3,023 km S 59° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
44,2018-02-25 04:10:27+00:00,5.6,126.06,24,3.5,058 km S 57° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
45,2018-02-25 02:58:00+00:00,8.8,126.29,29,2.0,029 km N 50° E of Lianga (Surigao Del Sur),Ms,TECTONIC
46,2018-02-25 02:53:58+00:00,14.11,120.44,119,1.8,020 km N 82° W of Nasugbu (Batangas),Ms,TECTONIC
47,2018-02-24 20:00:38+00:00,6.37,125.95,125,3.3,034 km S 24° W of Governor Generoso (Davao Oriental),Ms,TECTONIC
48,2018-02-24 22:13:34+00:00,18.61,121.0,16,3.2,008 km N 87° W of Claveria (Cagayan),Ms,TECTONIC
49,2018-02-24 21:21:57+00:00,8.54,126.82,1,3.5,057 km N 70° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
50,2018-02-24 21:17:19+00:00,16.4,122.22,36,2.7,001 km N 69° E of Dilasag (Aurora),Ms,TECTONIC
51,2018-02-24 20:00:38+00:00,15.01,121.46,19,2.7,033 km N 32° W of General Nakar (Quezon),Ms,TECTONIC
52,2018-02-24 15:41:27+00:00,13.96,120.53,1,2.8,016 km S 57° W of Lian (Batangas),Ms,TECTONIC
53,2018-02-24 15:05:26+00:00,9.9,124.0,32,2.8,004 km N 05° W of Catigbian (Bohol),Ms,TECTONIC
54,2018-02-24 12:23:38+00:00,8.98,126.62,21,2.7,036 km N 80° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
55,2018-02-24 11:02:21+00:00,19.71,120.34,32,5.4,128 km N 68° W of Calayan (Cagayan),Ms,TECTONIC
56,2018-02-24 10:47:19+00:00,6.03,126.74,34,2.0,101 km S 47° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
57,2018-02-24 07:58:51+00:00,5.84,126.59,39,3.1,103 km S 67° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
58,2018-02-24 05:11:49+00:00,13.8,120.48,64,2.4,017 km S 79° W of Calatagan (Batangas),Ms,TECTONIC
59,2018-02-24 04:00:08+00:00,9.66,126.7,21,3.6,062 km S 77° E of General Luna (Surigao del Norte),Ms,TECTONIC
60,2018-02-24 02:51:57+00:00,8.34,124.82,8,2.9,008 km S 87° E of Libona (Bukidnon),Ms,TECTONIC
61,2018-02-24 00:33:29+00:00,13.73,120.61,149,3.2,012 km S 13° W of Calatagan (Batangas),Ms,TECTONIC
